ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0016071	mRNA metabolic process	150/3844	467/22094	3.9761367418392e-15	8.63183139955637e-13	6.52923507080963e-13	AT4G39260/AT5G47010/AT3G16380/AT5G43620/AT4G00060/AT2G43410/AT5G09880/AT1G77180/AT5G63370/AT4G34110/AT3G25840/AT2G44195/AT5G58020/AT1G15920/AT5G35910/AT1G73530/AT3G09620/AT3G47120/AT1G10580/AT5G14460/AT1G79270/AT5G12190/AT5G08550/AT4G17410/AT1G80780/AT2G25900/AT4G21660/AT2G21660/AT5G08565/AT2G42330/AT5G25340/AT1G22760/AT3G58560/AT3G03970/AT1G79090/AT1G71800/AT1G65440/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT5G01160/AT5G45330/AT4G32850/AT5G18230/AT1G34150/AT5G41690/AT5G01290/AT5G51300/AT1G09140/AT3G46960/AT5G64200/AT2G19560/AT5G24360/AT5G13480/AT3G13290/AT5G64270/AT3G61860/AT4G24740/AT5G06160/AT5G55100/AT2G30320/AT3G22590/AT4G03110/AT4G36690/AT2G24590/AT3G58580/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT5G59710/AT3G53500/AT4G34140/AT1G55310/AT5G23880/AT5G10630/AT5G55390/AT4G21110/AT4G31580/AT3G12640/AT1G65700/AT2G02570/AT4G11970/AT2G17530/AT1G75660/AT3G45750/AT3G54170/AT5G55740/AT1G33980/AT2G42510/AT1G80930/AT4G04885/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G01040/AT1G16610/AT4G38780/AT5G40490/AT5G23150/AT1G03910/AT4G09980/AT5G07290/AT5G35430/AT2G26460/AT5G10960/AT1G49590/AT1G23860/AT3G20650/AT5G42300/AT3G03950/AT1G04080/AT1G08370/AT5G09920/AT2G39340/AT4G15900/AT1G74350/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT2G32070/AT5G19400/AT3G49430/AT3G19760/AT5G52040/AT2G43370/AT5G42820/AT5G21160/AT1G56290/AT3G26990/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT5G08720/AT4G31770/AT3G14700/AT1G02080/AT2G39260/AT5G39930/AT1G31870/AT1G09810/AT3G16650	150
GO:0006397	mRNA processing	111/3844	311/22094	5.72773404046019e-15	1.13981907405158e-12	8.62174702932428e-13	AT4G39260/AT5G43620/AT2G43410/AT5G09880/AT1G77180/AT5G63370/AT3G25840/AT2G44195/AT5G58020/AT3G09620/AT3G47120/AT1G10580/AT5G12190/AT5G08550/AT4G17410/AT4G21660/AT2G21660/AT5G08565/AT2G42330/AT5G25340/AT1G22760/AT3G58560/AT3G03970/AT1G71800/AT1G65440/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT4G32850/AT5G41690/AT5G01290/AT5G51300/AT1G09140/AT5G64200/AT5G24360/AT5G13480/AT5G64270/AT3G61860/AT4G24740/AT5G06160/AT5G55100/AT3G22590/AT4G36690/AT2G24590/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT3G53500/AT4G34140/AT1G55310/AT5G23880/AT5G55390/AT4G21110/AT4G31580/AT3G12640/AT1G65700/AT2G02570/AT4G11970/AT2G17530/AT3G45750/AT3G54170/AT2G42510/AT1G80930/AT4G04885/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G16610/AT4G38780/AT5G40490/AT5G23150/AT1G03910/AT5G07290/AT2G26460/AT1G49590/AT1G23860/AT3G20650/AT5G42300/AT1G04080/AT5G09920/AT2G39340/AT4G15900/AT1G74350/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT3G49430/AT3G19760/AT5G52040/AT2G43370/AT5G42820/AT1G56290/AT3G26990/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT5G08720/AT4G31770/AT3G14700/AT5G39930/AT1G31870/AT3G16650	111
GO:0051246	regulation of protein metabolic process	135/3844	414/22094	2.60114914021062e-14	4.7781108821715e-12	3.61422827902949e-12	AT4G17870/AT4G27910/AT1G70210/AT4G34110/AT4G12560/AT4G11920/AT1G15920/AT1G49620/AT3G61740/AT4G17420/AT5G35910/AT3G19150/AT2G27960/AT3G48050/AT4G11990/AT5G01770/AT1G79270/AT5G15510/AT3G44150/AT2G39760/AT1G80780/AT3G53690/AT2G25900/AT5G06150/AT5G53430/AT2G04550/AT3G07370/AT3G48430/AT1G09020/AT3G01015/AT4G12570/AT5G27620/AT5G66750/AT3G63140/AT5G45330/AT2G20330/AT5G18230/AT4G30790/AT1G77390/AT4G08455/AT2G25360/AT4G38740/AT1G48630/AT1G69410/AT1G47230/AT5G63460/AT1G77300/AT4G22910/AT1G09060/AT5G65000/AT1G09000/AT5G11470/AT3G49100/AT3G45220/AT5G22010/AT5G63750/AT2G20580/AT1G44110/AT4G28980/AT3G53970/AT5G59710/AT1G25490/AT5G41560/AT1G55860/AT1G26630/AT1G16330/AT5G25380/AT3G45190/AT5G55390/AT3G20800/AT3G46220/AT2G22010/AT1G30470/AT1G51660/AT2G15910/AT3G08720/AT1G54960/AT5G65420/AT1G33980/AT2G31510/AT1G71720/AT4G30200/AT1G70320/AT1G73000/AT3G11800/AT2G27350/AT3G08850/AT1G79280/AT4G30820/AT5G66850/AT2G01905/AT5G35430/AT4G16420/AT5G67260/AT1G65430/AT2G23430/AT1G03780/AT4G21070/AT5G63520/AT5G10960/AT5G04510/AT3G06540/AT5G48760/AT1G05890/AT1G43190/AT3G03950/AT5G09920/AT1G34460/AT3G08730/AT5G53180/AT3G12930/AT5G62240/AT1G20610/AT4G35620/AT1G10840/AT2G32070/AT5G06830/AT5G12980/AT4G34370/AT4G33270/AT3G42660/AT2G16090/AT1G23260/AT5G18190/AT3G11520/AT1G13120/AT3G24440/AT1G64790/AT4G00830/AT1G02080/AT2G31305/AT3G57860/AT1G32310/AT2G36060/AT1G09810	135
GO:0032268	regulation of cellular protein metabolic process	128/3844	392/22094	1.09000947790494e-13	1.85924473802643e-11	1.4063580932969e-11	AT4G17870/AT4G27910/AT1G70210/AT4G34110/AT4G11920/AT1G15920/AT1G49620/AT3G61740/AT4G17420/AT5G35910/AT3G19150/AT2G27960/AT3G48050/AT4G11990/AT5G01770/AT1G79270/AT5G15510/AT3G44150/AT2G39760/AT1G80780/AT3G53690/AT2G25900/AT5G06150/AT5G53430/AT2G04550/AT3G07370/AT3G48430/AT1G09020/AT3G01015/AT5G27620/AT5G66750/AT3G63140/AT5G45330/AT2G20330/AT5G18230/AT4G30790/AT1G77390/AT2G25360/AT4G38740/AT1G48630/AT1G69410/AT1G47230/AT5G63460/AT1G77300/AT4G22910/AT1G09060/AT5G65000/AT1G09000/AT5G11470/AT3G49100/AT3G45220/AT5G22010/AT5G63750/AT1G44110/AT4G28980/AT3G53970/AT5G59710/AT1G25490/AT5G41560/AT1G26630/AT1G16330/AT5G25380/AT3G45190/AT5G55390/AT3G20800/AT3G46220/AT2G22010/AT1G30470/AT1G51660/AT2G15910/AT3G08720/AT1G54960/AT5G65420/AT1G33980/AT2G31510/AT1G71720/AT4G30200/AT1G73000/AT3G11800/AT2G27350/AT3G08850/AT1G79280/AT4G30820/AT5G66850/AT2G01905/AT5G35430/AT4G16420/AT5G67260/AT1G65430/AT2G23430/AT1G03780/AT4G21070/AT5G63520/AT5G10960/AT5G04510/AT3G06540/AT5G48760/AT1G05890/AT1G43190/AT3G03950/AT5G09920/AT1G34460/AT3G08730/AT5G53180/AT3G12930/AT5G62240/AT1G20610/AT4G35620/AT1G10840/AT2G32070/AT5G06830/AT5G12980/AT4G34370/AT4G33270/AT3G42660/AT2G16090/AT1G23260/AT5G18190/AT3G11520/AT1G13120/AT3G24440/AT1G64790/AT4G00830/AT1G02080/AT2G31305/AT3G57860/AT2G36060/AT1G09810	128
GO:0006270	DNA replication initiation	22/3844	27/22094	6.07727988638707e-13	9.66574216339726e-11	7.31129928254858e-11	AT2G31270/AT1G07270/AT4G12620/AT4G14700/AT2G29680/AT5G16690/AT2G16440/AT1G26840/AT1G44900/AT4G02060/AT5G49010/AT5G67100/AT1G67630/AT5G46280/AT4G29910/AT2G07690/AT3G25100/AT1G77320/AT1G80190/AT2G14050/AT5G44635/AT2G20980	22
GO:0033043	regulation of organelle organization	96/3844	271/22094	6.47620915470503e-13	9.66574216339726e-11	7.31129928254858e-11	AT4G27910/AT5G50780/AT5G40460/AT1G49910/AT2G01330/AT3G61740/AT5G35910/AT4G11990/AT1G10690/AT1G08600/AT5G15510/AT1G35530/AT5G10010/AT1G50490/AT2G22720/AT5G53430/AT1G44900/AT5G39550/AT3G48430/AT3G20060/AT3G01015/AT2G05210/AT1G79950/AT3G12280/AT5G66750/AT2G29890/AT5G45330/AT2G20330/AT5G05510/AT3G28430/AT5G54920/AT1G77300/AT3G54870/AT4G31400/AT5G15540/AT1G09060/AT2G19760/AT5G11470/AT5G02220/AT5G22010/AT1G77720/AT1G57820/AT1G05910/AT1G66050/AT3G16320/AT5G55390/AT3G52190/AT4G05520/AT4G26990/AT5G62500/AT3G47690/AT3G25100/AT2G05170/AT1G06760/AT2G01450/AT4G30200/AT1G20260/AT2G27350/AT3G27000/AT5G07290/AT4G16420/AT4G20260/AT1G03780/AT4G21070/AT5G61960/AT4G16144/AT1G18335/AT3G05520/AT1G76030/AT3G18060/AT5G62240/AT5G67270/AT1G69380/AT2G29560/AT3G15120/AT1G08390/AT5G02520/AT4G38510/AT2G17800/AT3G25980/AT2G16485/AT3G42660/AT3G58040/AT4G02080/AT5G01730/AT1G09180/AT3G24440/AT2G41980/AT3G25500/AT1G04450/AT4G00830/AT3G57860/AT1G25580/AT1G54170/AT1G29400/AT3G51300	96
GO:0018193	peptidyl-amino acid modification	127/3844	401/22094	1.56084358187727e-12	2.19252616089584e-10	1.65845670990799e-10	AT3G60110/AT4G27910/AT2G22475/AT1G08650/AT3G49660/AT1G13350/AT1G04210/AT3G61740/AT5G35910/AT4G34870/AT2G23070/AT2G31650/AT3G01460/AT5G16800/AT3G44150/AT2G16600/AT1G27120/AT4G17410/AT2G17890/AT5G53430/AT1G12680/AT3G48430/AT4G26100/AT5G66750/AT5G39890/AT3G59410/AT2G21130/AT5G53340/AT4G38740/AT4G33620/AT5G50020/AT2G45490/AT1G77300/AT1G51450/AT3G22590/AT3G04530/AT1G09060/AT5G35980/AT5G11470/AT5G22010/AT1G48490/AT4G00690/AT5G67530/AT1G77720/AT1G15390/AT3G57870/AT3G01480/AT2G31500/AT5G24330/AT5G62310/AT3G66654/AT1G79000/AT5G44100/AT5G55390/AT2G38910/AT3G25230/AT1G05830/AT3G13670/AT5G41580/AT3G09320/AT4G15880/AT5G14260/AT2G15910/AT4G16970/AT3G52960/AT2G25300/AT1G09320/AT4G30200/AT3G12980/AT3G11800/AT4G28540/AT2G27350/AT4G36070/AT1G45160/AT1G79280/AT4G23650/AT1G66680/AT2G22740/AT5G09740/AT2G17900/AT1G03930/AT4G16420/AT5G48570/AT4G20260/AT4G21070/AT5G04510/AT2G21470/AT2G35890/AT5G57015/AT1G30640/AT1G80410/AT3G55520/AT5G66210/AT3G50000/AT2G18000/AT1G35670/AT5G13960/AT5G09790/AT1G73460/AT4G14385/AT2G35160/AT1G61215/AT2G36130/AT5G51880/AT3G06300/AT3G04380/AT3G42660/AT5G66240/AT1G26940/AT1G16710/AT3G51390/AT2G40990/AT3G62030/AT2G47210/AT5G18190/AT1G77350/AT1G03920/AT3G02980/AT3G15150/AT5G43320/AT5G57020/AT4G24630/AT3G19040/AT3G24440/AT4G00830/AT1G04050/AT3G56920	127
GO:1903047	mitotic cell cycle process	86/3844	236/22094	1.7566970216127e-12	2.33055138200618e-10	1.76286087081134e-10	AT5G10950/AT1G70210/AT5G40460/AT1G49910/AT5G58020/AT5G42970/AT1G07270/AT4G12620/AT4G14700/AT4G11990/AT1G10690/AT2G29680/AT5G15510/AT4G08960/AT2G16440/AT5G10010/AT1G50490/AT4G14150/AT5G06150/AT1G44900/AT4G15890/AT3G20060/AT3G01015/AT3G12280/AT3G59550/AT1G15940/AT1G64960/AT1G77390/AT1G08400/AT5G05510/AT5G67100/AT1G47230/AT2G45490/AT1G20930/AT4G31400/AT2G38620/AT5G15540/AT1G77620/AT5G02220/AT4G30870/AT5G49160/AT1G77720/AT5G46280/AT1G44110/AT5G20850/AT5G60930/AT1G16330/AT3G23890/AT5G25380/AT3G16320/AT3G54670/AT3G50240/AT5G37630/AT1G47570/AT3G25100/AT1G77320/AT5G65420/AT1G80190/AT1G66740/AT2G01905/AT5G67260/AT1G03780/AT2G35630/AT1G34460/AT5G62240/AT1G20610/AT4G35620/AT4G38190/AT5G44635/AT1G73790/AT3G54180/AT3G16730/AT3G09840/AT3G25980/AT1G15660/AT4G32620/AT5G48600/AT1G80810/AT2G28620/AT4G31880/AT3G05750/AT3G11520/AT3G57060/AT5G38110/AT3G02860/AT3G57860	86
GO:0000398	mRNA splicing, via spliceosome	82/3844	221/22094	1.91563511233239e-12	2.40765086749987e-10	1.82117997382958e-10	AT4G39260/AT2G43410/AT1G77180/AT5G63370/AT3G25840/AT2G44195/AT5G58020/AT3G09620/AT3G47120/AT1G10580/AT5G12190/AT5G08550/AT4G21660/AT2G21660/AT2G42330/AT5G25340/AT3G03970/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT5G41690/AT5G51300/AT1G09140/AT5G64200/AT5G64270/AT3G61860/AT5G06160/AT5G55100/AT4G36690/AT2G24590/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT3G53500/AT4G34140/AT1G55310/AT4G21110/AT4G31580/AT1G65700/AT4G11970/AT2G17530/AT3G54170/AT2G42510/AT1G80930/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G16610/AT4G38780/AT1G03910/AT5G07290/AT2G26460/AT1G49590/AT1G23860/AT5G42300/AT1G04080/AT2G39340/AT4G15900/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT3G49430/AT5G52040/AT2G43370/AT5G42820/AT1G56290/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT4G31770/AT3G14700/AT1G31870/AT3G16650	82
GO:0000375	RNA splicing, via transesterification reactions	88/3844	245/22094	2.44911026049598e-12	2.78498823907829e-10	2.10660311128376e-10	AT4G39260/AT2G43410/AT1G77180/AT5G63370/AT1G66345/AT3G25840/AT2G44195/AT5G58020/AT3G09620/AT3G47120/AT1G10580/AT5G12190/AT1G71310/AT5G08550/AT4G21660/AT2G21660/AT2G42330/AT5G25340/AT3G03970/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT5G41690/AT5G51300/AT1G09140/AT5G64200/AT5G64270/AT3G61860/AT5G06160/AT2G39120/AT5G55100/AT4G36690/AT2G24590/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT3G53500/AT4G34140/AT1G55310/AT4G21110/AT4G31580/AT1G65700/AT4G11970/AT2G17530/AT3G54170/AT2G42510/AT1G80930/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G16610/AT4G38780/AT1G03910/AT5G07290/AT2G26460/AT1G49590/AT1G23860/AT5G42300/AT1G04080/AT2G39340/AT4G15900/AT1G74350/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT4G31010/AT4G01400/AT3G49430/AT5G52040/AT2G43370/AT5G42820/AT1G56290/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT4G31770/AT3G14700/AT1G31870/AT3G16650	88
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	88/3844	245/22094	2.44911026049598e-12	2.78498823907829e-10	2.10660311128376e-10	AT4G39260/AT2G43410/AT1G77180/AT5G63370/AT1G66345/AT3G25840/AT2G44195/AT5G58020/AT3G09620/AT3G47120/AT1G10580/AT5G12190/AT1G71310/AT5G08550/AT4G21660/AT2G21660/AT2G42330/AT5G25340/AT3G03970/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT5G41690/AT5G51300/AT1G09140/AT5G64200/AT5G64270/AT3G61860/AT5G06160/AT2G39120/AT5G55100/AT4G36690/AT2G24590/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT3G53500/AT4G34140/AT1G55310/AT4G21110/AT4G31580/AT1G65700/AT4G11970/AT2G17530/AT3G54170/AT2G42510/AT1G80930/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G16610/AT4G38780/AT1G03910/AT5G07290/AT2G26460/AT1G49590/AT1G23860/AT5G42300/AT1G04080/AT2G39340/AT4G15900/AT1G74350/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT4G31010/AT4G01400/AT3G49430/AT5G52040/AT2G43370/AT5G42820/AT1G56290/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT4G31770/AT3G14700/AT1G31870/AT3G16650	88
GO:0071103	DNA conformation change	60/3844	142/22094	3.27277472073551e-12	3.55244819687109e-10	2.68712029702494e-10	AT2G43410/AT5G07810/AT4G16280/AT4G36020/AT1G79350/AT2G17870/AT2G16440/AT2G19910/AT1G27880/AT2G22720/AT2G21660/AT1G48310/AT2G19920/AT1G44900/AT5G39550/AT4G15890/AT1G79950/AT5G66750/AT4G02060/AT5G18620/AT4G38680/AT5G27680/AT1G10930/AT5G15540/AT5G02570/AT2G31970/AT5G46280/AT1G57820/AT1G66050/AT2G07690/AT3G23890/AT5G55300/AT1G49950/AT5G55310/AT5G37630/AT3G62800/AT1G09320/AT1G06760/AT1G66740/AT1G18800/AT5G04110/AT1G65470/AT1G18335/AT5G58230/AT5G45400/AT2G06510/AT5G44635/AT1G73790/AT5G64630/AT5G02520/AT2G35160/AT3G16730/AT2G16485/AT1G31360/AT3G53650/AT2G19930/AT5G61000/AT5G48600/AT3G57060/AT5G38110	60
GO:0008380	RNA splicing	101/3844	298/22094	3.57266742453481e-12	3.70936078686484e-10	2.80581112151109e-10	AT4G39260/AT5G47010/AT1G21580/AT2G43410/AT1G77180/AT5G63370/AT1G66345/AT3G25840/AT2G44195/AT5G58020/AT3G09620/AT3G47120/AT1G10580/AT1G74900/AT5G12190/AT1G71310/AT5G08550/AT4G21660/AT2G21660/AT2G42330/AT5G25340/AT3G03970/AT1G17130/AT2G27100/AT1G20920/AT1G28060/AT1G60900/AT2G42270/AT5G41690/AT5G51300/AT1G09140/AT5G64200/AT5G24360/AT5G64270/AT3G61860/AT5G06160/AT2G39120/AT5G55100/AT4G36690/AT2G24590/AT1G74120/AT4G03430/AT3G11960/AT1G15470/AT3G19670/AT5G16780/AT3G05760/AT3G53500/AT4G34140/AT1G55310/AT4G21110/AT4G31580/AT1G65700/AT4G11970/AT4G18520/AT2G17530/AT3G54170/AT2G42510/AT1G80930/AT1G04510/AT3G04500/AT5G17900/AT1G02840/AT3G55460/AT1G16610/AT4G38780/AT5G62600/AT1G03910/AT5G07290/AT2G26460/AT1G49590/AT1G23860/AT5G42300/AT1G43190/AT1G04080/AT2G39340/AT4G15900/AT1G74350/AT5G53180/AT1G03140/AT1G17070/AT5G44500/AT4G31010/AT4G01400/AT3G49430/AT5G52040/AT2G43370/AT5G42820/AT1G56290/AT2G33730/AT4G08580/AT1G51510/AT5G46400/AT1G25682/AT1G07910/AT4G31770/AT3G14700/AT5G39930/AT1G31870/AT1G32490/AT3G16650	101
GO:0000724	double-strand break repair via homologous recombination	46/3844	96/22094	5.44988304073674e-12	5.42263362553305e-10	4.10175407802818e-10	AT5G22750/AT5G41150/AT1G71310/AT2G16440/AT1G35530/AT1G27880/AT1G44900/AT1G79950/AT3G59550/AT4G02060/AT2G24490/AT3G02920/AT5G49010/AT5G21140/AT5G64520/AT5G27680/AT4G31400/AT1G10930/AT5G15540/AT1G64750/AT4G30870/AT5G46280/AT5G07660/AT5G20850/AT2G07690/AT2G30350/AT3G25100/AT4G16970/AT1G66740/AT2G14050/AT1G18800/AT4G21070/AT1G65470/AT5G61460/AT5G45400/AT2G06510/AT5G44635/AT1G08390/AT5G64630/AT3G57300/AT1G31360/AT5G61000/AT5G15920/AT3G15150/AT4G00020/AT5G38110	46
GO:0006310	DNA recombination	69/3844	177/22094	7.71697338736414e-12	7.37125297961023e-10	5.57571635061763e-10	AT4G02070/AT5G22750/AT5G41150/AT4G25540/AT1G71310/AT2G16440/AT1G35530/AT1G27880/AT1G44900/AT1G79950/AT3G59550/AT4G02060/AT2G24490/AT3G13170/AT3G02920/AT2G22140/AT5G49010/AT1G20720/AT5G21140/AT5G64520/AT5G27680/AT4G31400/AT1G10930/AT5G15540/AT1G64750/AT2G31970/AT5G22010/AT4G30870/AT5G46280/AT5G07660/AT1G20750/AT5G20850/AT2G21800/AT2G07690/AT5G50930/AT3G23890/AT2G30350/AT3G25100/AT1G77320/AT4G16970/AT1G06760/AT4G35520/AT1G66740/AT2G14050/AT1G18800/AT4G21070/AT1G65470/AT3G20475/AT4G27595/AT1G74350/AT5G02820/AT5G61460/AT5G45400/AT2G06510/AT5G44635/AT1G08390/AT5G64630/AT3G57300/AT4G17380/AT1G31360/AT5G61000/AT4G02460/AT5G63950/AT5G15920/AT4G32700/AT3G15150/AT4G00020/AT1G48580/AT5G38110	69
GO:0000725	recombinational repair	47/3844	102/22094	1.84233629873766e-11	1.69211503130213e-09	1.2799389022809e-09	AT5G22750/AT5G41150/AT1G71310/AT2G16440/AT1G35530/AT1G27880/AT1G44900/AT1G79950/AT3G59550/AT4G02060/AT2G24490/AT3G02920/AT5G49010/AT5G21140/AT5G64520/AT5G27680/AT4G31400/AT1G10930/AT5G15540/AT1G64750/AT4G30870/AT5G46280/AT5G07660/AT5G20850/AT2G07690/AT2G30350/AT3G25100/AT4G16970/AT1G66740/AT2G14050/AT1G18800/AT4G21070/AT1G65470/AT5G61460/AT5G45400/AT2G06510/AT5G44635/AT1G08390/AT5G64630/AT3G57300/AT1G31360/AT5G61000/AT5G15920/AT3G15150/AT4G00020/AT1G48580/AT5G38110	47
GO:0070646	protein modification by small protein removal	43/3844	90/22094	3.00103461250684e-11	2.65424839061716e-09	2.00770970567709e-09	AT5G65450/AT5G42970/AT5G06600/AT3G02070/AT5G04250/AT1G51710/AT5G46740/AT3G54130/AT4G17895/AT3G11910/AT5G03330/AT3G06820/AT1G48790/AT4G33620/AT5G10790/AT4G24560/AT4G00690/AT3G47910/AT1G32850/AT4G15880/AT3G07090/AT4G10570/AT1G43690/AT3G61140/AT2G25190/AT2G27350/AT3G14400/AT3G27100/AT5G67170/AT5G47310/AT4G16144/AT4G11860/AT4G30890/AT5G61950/AT4G17510/AT5G22030/AT4G14110/AT1G65650/AT4G39910/AT5G57990/AT3G20630/AT4G17486/AT2G24640	43
GO:0033260	nuclear DNA replication	15/3844	16/22094	5.30741883281785e-11	4.52647006170323e-09	3.42388372823889e-09	AT2G31270/AT5G58020/AT5G16690/AT2G16440/AT1G44900/AT4G02060/AT5G67100/AT5G46280/AT5G20850/AT2G07690/AT3G25100/AT1G80190/AT3G54750/AT5G44635/AT3G02860	15
GO:0016579	protein deubiquitination	36/3844	71/22094	1.4304314906252e-10	1.17788634469413e-08	8.90969305957473e-09	AT5G65450/AT5G06600/AT3G02070/AT5G04250/AT1G51710/AT5G46740/AT3G54130/AT4G17895/AT3G11910/AT5G03330/AT3G06820/AT1G48790/AT5G10790/AT4G24560/AT3G47910/AT1G32850/AT4G10570/AT1G43690/AT2G25190/AT2G27350/AT3G14400/AT3G27100/AT5G67170/AT5G47310/AT4G16144/AT4G11860/AT4G30890/AT5G61950/AT4G17510/AT5G22030/AT1G65650/AT4G39910/AT5G57990/AT3G20630/AT4G17486/AT2G24640	36
GO:0031399	regulation of protein modification process	74/3844	208/22094	2.19279770873042e-10	1.74546697614942e-08	1.32029504146716e-08	AT4G17870/AT4G27910/AT1G70210/AT4G11920/AT1G49620/AT3G61740/AT5G35910/AT3G19150/AT2G27960/AT4G11990/AT5G01770/AT5G15510/AT2G39760/AT5G06150/AT5G53430/AT2G04550/AT3G48430/AT1G09020/AT3G01015/AT5G27620/AT5G66750/AT2G20330/AT4G30790/AT1G77390/AT4G38740/AT1G48630/AT1G47230/AT1G77300/AT4G22910/AT1G09060/AT1G09000/AT5G11470/AT5G22010/AT1G44110/AT4G28980/AT1G25490/AT1G16330/AT5G25380/AT3G45190/AT5G55390/AT1G30470/AT1G51660/AT1G54960/AT5G65420/AT4G30200/AT1G73000/AT2G27350/AT3G08850/AT1G79280/AT4G30820/AT5G66850/AT2G01905/AT4G16420/AT5G67260/AT2G23430/AT1G03780/AT4G21070/AT5G04510/AT3G06540/AT1G34460/AT5G62240/AT1G20610/AT4G35620/AT5G06830/AT4G33270/AT3G42660/AT1G23260/AT5G18190/AT3G11520/AT3G24440/AT4G00830/AT2G31305/AT3G57860/AT2G36060	74
GO:0048285	organelle fission	86/3844	257/22094	2.9164245506617e-10	2.24658768612263e-08	1.69934958537707e-08	AT5G10950/AT5G04990/AT3G10730/AT5G40460/AT1G49910/AT5G22350/AT5G41150/AT4G11990/AT1G01370/AT1G10690/AT1G47750/AT4G25540/AT5G15510/AT1G35530/AT5G10010/AT1G50490/AT4G14150/AT1G14830/AT4G15890/AT3G20060/AT2G44590/AT1G09020/AT3G01015/AT3G12280/AT3G59550/AT1G59610/AT1G15940/AT3G13170/AT1G64960/AT1G77390/AT5G05510/AT4G27990/AT1G20720/AT5G24020/AT5G64520/AT5G10490/AT4G31400/AT5G15540/AT5G02220/AT5G22010/AT4G30870/AT1G04030/AT1G77720/AT1G20750/AT5G20850/AT5G50930/AT3G23890/AT3G16320/AT3G54670/AT5G37630/AT1G77320/AT1G58200/AT1G48360/AT4G35520/AT1G10290/AT3G43210/AT5G07290/AT1G20830/AT5G66410/AT1G03780/AT2G35630/AT5G61960/AT5G03470/AT3G20475/AT4G27595/AT3G19720/AT5G02820/AT5G62240/AT5G12360/AT2G06510/AT5G19400/AT1G73790/AT3G16730/AT3G25980/AT1G15660/AT4G17380/AT4G32620/AT5G48600/AT1G80810/AT5G51020/AT4G31880/AT3G57060/AT3G57860/AT1G25580/AT1G29400/AT1G06660	86
