Chr	Start	End	Value
Chr4	15690001	15700000	4
Chr4	15700001	15710000	5
Chr4	15710001	15720000	0
Chr4	15720001	15730000	2
Chr4	15730001	15740000	3
Chr4	15740001	15750000	1
Chr4	15750001	15760000	1
Chr4	15760001	15770000	1
Chr4	15770001	15780000	1
Chr4	15780001	15790000	5
Chr4	15790001	15800000	1
Chr4	15800001	15810000	2
Chr4	15810001	15820000	1
Chr4	15820001	15830000	5
Chr4	15830001	15840000	1
Chr4	15840001	15850000	3
Chr4	15850001	15860000	5
Chr4	15860001	15870000	2
Chr4	15870001	15880000	5
Chr4	15880001	15890000	2
Chr4	15890001	15900000	2
Chr4	15900001	15910000	2
Chr4	15910001	15920000	1
Chr4	15920001	15930000	1
Chr4	15930001	15940000	4
Chr4	15940001	15950000	3
Chr4	15950001	15960000	2
Chr4	15960001	15970000	1
Chr4	15970001	15980000	3
Chr4	15980001	15990000	2
Chr4	15990001	1.6e+07	2
Chr4	16000001	16010000	0
Chr4	16010001	16020000	1
Chr4	16020001	16030000	4
Chr4	16030001	16040000	0
Chr4	16040001	16050000	3
Chr4	16050001	16060000	1
Chr4	16060001	16070000	2
Chr4	16070001	16080000	1
Chr4	16080001	16090000	1
Chr4	16090001	16100000	3
Chr4	16100001	16110000	2
Chr4	16110001	16120000	0
Chr4	16120001	16130000	0
Chr4	16130001	16140000	5
Chr4	16140001	16150000	1
Chr4	16150001	16160000	1
Chr4	16160001	16170000	2
Chr4	16170001	16180000	1
Chr4	16180001	16190000	2
Chr4	16190001	16200000	3
Chr4	16200001	16210000	3
Chr4	16210001	16220000	1
Chr4	16220001	16230000	3
Chr4	16230001	16240000	3
Chr4	16240001	16250000	2
Chr4	16250001	16260000	2
Chr4	16260001	16270000	2
Chr4	16270001	16280000	3
Chr4	16280001	16290000	4
Chr4	16290001	16300000	3
Chr4	16300001	16310000	1
Chr4	16310001	16320000	1
Chr4	16320001	16330000	1
Chr4	16330001	16340000	2
Chr4	16340001	16350000	2
Chr4	16350001	16360000	2
Chr4	16360001	16370000	4
Chr4	16370001	16380000	3
Chr4	16380001	16390000	4
Chr4	16390001	16400000	2
Chr4	16400001	16410000	1
Chr4	16410001	16420000	2
Chr4	16420001	16430000	0
Chr4	16430001	16440000	2
Chr4	16440001	16450000	3
Chr4	16450001	16460000	3
Chr4	16460001	16470000	3
Chr4	16470001	16480000	2
Chr4	16480001	16490000	4
Chr4	16490001	16500000	4
Chr4	16500001	16510000	0
Chr4	16510001	16520000	2
Chr4	16520001	16530000	4
Chr4	16530001	16540000	3
Chr4	16540001	16550000	1
Chr4	16550001	16560000	3
Chr4	16560001	16570000	4
Chr4	16570001	16580000	4
Chr4	16580001	16590000	3
Chr4	16590001	16600000	2
Chr4	16600001	16610000	0
Chr4	16610001	16620000	1
Chr4	16620001	16630000	1
Chr4	16630001	16640000	3
Chr4	16640001	16650000	4
Chr4	16650001	16660000	2
Chr4	16660001	16670000	4
Chr4	16670001	16680000	2
Chr4	16680001	16690000	3
Chr4	16690001	16700000	5
Chr4	16700001	16710000	2
Chr4	16710001	16720000	6
Chr4	16720001	16730000	2
Chr4	16730001	16740000	4
Chr4	16740001	16750000	1
Chr4	16750001	16760000	1
Chr4	16760001	16770000	1
Chr4	16770001	16780000	1
Chr4	16780001	16790000	2
Chr4	16790001	16800000	1
Chr4	16800001	16810000	2
Chr4	16810001	16820000	1
Chr4	16820001	16830000	1
Chr4	16830001	16840000	1
Chr4	16840001	16850000	3
Chr4	16850001	16860000	6
Chr4	16860001	16870000	3
Chr4	16870001	16880000	1
Chr4	16880001	16890000	3
Chr4	16890001	16900000	6
Chr4	16900001	16910000	2
Chr4	16910001	16920000	5
Chr4	16920001	16930000	6
Chr4	16930001	16940000	3
Chr4	16940001	16950000	3
Chr4	16950001	16960000	2
Chr4	16960001	16970000	2
Chr4	16970001	16980000	1
Chr4	16980001	16990000	4
Chr4	16990001	1.7e+07	1
Chr4	17000001	17010000	2
Chr4	17010001	17020000	2
Chr4	17020001	17030000	3
Chr4	17030001	17040000	0
Chr4	17040001	17050000	3
Chr4	17050001	17060000	1
Chr4	17060001	17070000	0
Chr4	17070001	17080000	0
Chr4	17080001	17090000	5
Chr4	17090001	17100000	2
Chr4	17100001	17110000	1
Chr4	17110001	17120000	4
Chr4	17120001	17130000	0
Chr4	17130001	17140000	5
Chr4	17140001	17150000	3
Chr4	17150001	17160000	2
Chr4	17160001	17170000	0
Chr4	17170001	17180000	2
Chr4	17180001	17190000	5
Chr4	17190001	17200000	2
Chr4	17200001	17210000	2
Chr4	17210001	17220000	5
Chr4	17220001	17230000	2
Chr4	17230001	17240000	2
Chr4	17240001	17250000	0
Chr4	17250001	17260000	3
Chr4	17260001	17270000	3
Chr4	17270001	17280000	2
Chr4	17280001	17290000	2
Chr4	17290001	17300000	3
Chr4	17300001	17310000	4
Chr4	17310001	17320000	4
Chr4	17320001	17330000	2
Chr4	17330001	17340000	2
Chr4	17340001	17350000	6
Chr4	17350001	17360000	1
Chr4	17360001	17370000	3
Chr4	17370001	17380000	5
Chr4	17380001	17390000	3
Chr4	17390001	17400000	4
Chr4	17400001	17410000	2
Chr4	17410001	17420000	2
Chr4	17420001	17430000	3
Chr4	17430001	17440000	2
Chr4	17440001	17450000	5
Chr4	17450001	17460000	3
Chr4	17460001	17470000	4
Chr4	17470001	17480000	1
Chr4	17480001	17490000	1
Chr4	17490001	17500000	1
Chr4	17500001	17510000	5
Chr4	17510001	17520000	4
Chr4	17520001	17530000	4
Chr4	17530001	17540000	3
Chr4	17540001	17550000	3
Chr4	17550001	17560000	3
Chr4	17560001	17570000	4
Chr4	17570001	17580000	3
Chr4	17580001	17590000	4
Chr4	17590001	17600000	5
Chr4	17600001	17610000	2
Chr4	17610001	17620000	2
Chr4	17620001	17630000	2
Chr4	17630001	17640000	4
Chr4	17640001	17650000	1
Chr4	17650001	17660000	6
Chr4	17660001	17670000	3
Chr4	17670001	17680000	5
Chr4	17680001	17690000	3
Chr4	17690001	17700000	3
Chr4	17700001	17710000	3
Chr4	17710001	17720000	2
Chr4	17720001	17730000	4
Chr4	17730001	17740000	5
Chr4	17740001	17750000	4
Chr4	17750001	17760000	2
Chr4	17760001	17770000	6
Chr4	17770001	17780000	5
Chr4	17780001	17790000	3
Chr4	17790001	17800000	2
Chr4	17800001	17810000	4
Chr4	17810001	17820000	3
Chr4	17820001	17830000	2
Chr4	17830001	17840000	2
Chr4	17840001	17850000	4
Chr4	17850001	17860000	3
Chr4	17860001	17870000	1
Chr4	17870001	17880000	1
Chr4	17880001	17890000	3
Chr4	17890001	17900000	1
Chr4	17900001	17910000	2
Chr4	17910001	17920000	1
Chr4	17920001	17930000	2
Chr4	17930001	17940000	2
Chr4	17940001	17950000	3
Chr4	17950001	17960000	3
Chr4	17960001	17970000	0
Chr4	17970001	17980000	1
Chr4	17980001	17990000	3
Chr4	17990001	1.8e+07	2
Chr4	18000001	18010000	2
Chr4	18010001	18020000	2
Chr4	18020001	18030000	1
Chr4	18030001	18040000	2
Chr4	18040001	18050000	2
Chr4	18050001	18060000	3
Chr4	18060001	18070000	2
Chr4	18070001	18080000	5
Chr4	18080001	18090000	2
Chr4	18090001	18100000	1
Chr4	18100001	18110000	1
Chr4	18110001	18120000	0
Chr4	18120001	18130000	3
Chr4	18130001	18140000	1
Chr4	18140001	18150000	3
Chr4	18150001	18160000	2
Chr4	18160001	18170000	4
Chr4	18170001	18180000	5
Chr4	18180001	18190000	2
Chr4	18190001	18200000	1
Chr4	18200001	18210000	4
Chr4	18210001	18220000	2
Chr4	18220001	18230000	5
Chr4	18230001	18240000	3
Chr4	18240001	18250000	3
Chr4	18250001	18260000	3
Chr4	18260001	18270000	3
Chr4	18270001	18280000	4
Chr4	18280001	18290000	2
Chr4	18290001	18300000	3
Chr4	18300001	18310000	2
Chr4	18310001	18320000	3
Chr4	18320001	18330000	4
Chr4	18330001	18340000	5
Chr4	18340001	18350000	0
Chr4	18350001	18360000	1
Chr4	18360001	18370000	2
Chr4	18370001	18380000	2
Chr4	18380001	18390000	3
Chr4	18390001	18400000	4
Chr4	18400001	18410000	1
Chr4	18410001	18420000	3
Chr4	18420001	18430000	4
Chr4	18430001	18440000	2
Chr4	18440001	18450000	1
Chr4	18450001	18460000	4
Chr4	18460001	18470000	3
Chr4	18470001	18480000	2
Chr4	18480001	18490000	4
Chr4	18490001	18500000	1
Chr4	18500001	18510000	3
Chr4	18510001	18520000	6
Chr4	18520001	18530000	4
Chr4	18530001	18540000	2
Chr4	18540001	18550000	2
Chr4	18550001	18560000	3
Chr4	18560001	18570000	2
Chr4	18570001	18580000	4
Chr4	18580001	18585200	3
Chr5	1	10000	2
Chr5	10001	20000	5
Chr5	20001	30000	3
Chr5	30001	40000	4
Chr5	40001	50000	1
Chr5	50001	60000	3
Chr5	60001	70000	1
Chr5	70001	80000	4
Chr5	80001	90000	5
Chr5	90001	1e+05	4
Chr5	100001	110000	4
Chr5	110001	120000	2
Chr5	120001	130000	3
Chr5	130001	140000	1
Chr5	140001	150000	3
Chr5	150001	160000	4
Chr5	160001	170000	1
Chr5	170001	180000	3
Chr5	180001	190000	2
Chr5	190001	2e+05	3
Chr5	200001	210000	2
Chr5	210001	220000	1
Chr5	220001	230000	3
Chr5	230001	240000	1
Chr5	240001	250000	2
Chr5	250001	260000	4
Chr5	260001	270000	2
Chr5	270001	280000	3
Chr5	280001	290000	6
Chr5	290001	3e+05	0
Chr5	300001	310000	3
Chr5	310001	320000	2
Chr5	320001	330000	3
Chr5	330001	340000	6
Chr5	340001	350000	5
Chr5	350001	360000	2
Chr5	360001	370000	0
Chr5	370001	380000	1
Chr5	380001	390000	3
Chr5	390001	4e+05	4
Chr5	400001	410000	2
Chr5	410001	420000	3
Chr5	420001	430000	1
Chr5	430001	440000	3
Chr5	440001	450000	4
Chr5	450001	460000	1
Chr5	460001	470000	5
Chr5	470001	480000	1
Chr5	480001	490000	3
Chr5	490001	5e+05	4
Chr5	500001	510000	3
Chr5	510001	520000	3
Chr5	520001	530000	3
Chr5	530001	540000	4
Chr5	540001	550000	4
Chr5	550001	560000	3
Chr5	560001	570000	3
Chr5	570001	580000	5
Chr5	580001	590000	5
Chr5	590001	6e+05	1
Chr5	600001	610000	1
Chr5	610001	620000	1
Chr5	620001	630000	2
Chr5	630001	640000	3
Chr5	640001	650000	2
Chr5	650001	660000	3
Chr5	660001	670000	2
Chr5	670001	680000	1
Chr5	680001	690000	1
Chr5	690001	7e+05	2
Chr5	700001	710000	4
Chr5	710001	720000	3
Chr5	720001	730000	3
Chr5	730001	740000	7
Chr5	740001	750000	3
Chr5	750001	760000	2
Chr5	760001	770000	3
Chr5	770001	780000	4
Chr5	780001	790000	4
Chr5	790001	8e+05	2
Chr5	800001	810000	3
Chr5	810001	820000	2
Chr5	820001	830000	3
Chr5	830001	840000	2
Chr5	840001	850000	2
Chr5	850001	860000	0
Chr5	860001	870000	2
Chr5	870001	880000	6
Chr5	880001	890000	3
Chr5	890001	9e+05	2
Chr5	900001	910000	2
Chr5	910001	920000	2
Chr5	920001	930000	3
Chr5	930001	940000	2
Chr5	940001	950000	3
Chr5	950001	960000	5
Chr5	960001	970000	3
Chr5	970001	980000	1
Chr5	980001	990000	3
Chr5	990001	1e+06	3
Chr5	1000001	1010000	5
Chr5	1010001	1020000	2
Chr5	1020001	1030000	4
Chr5	1030001	1040000	3
Chr5	1040001	1050000	4
Chr5	1050001	1060000	3
Chr5	1060001	1070000	1
Chr5	1070001	1080000	4
Chr5	1080001	1090000	1
Chr5	1090001	1100000	3
Chr5	1100001	1110000	1
Chr5	1110001	1120000	1
Chr5	1120001	1130000	2
Chr5	1130001	1140000	0
Chr5	1140001	1150000	3
Chr5	1150001	1160000	3
Chr5	1160001	1170000	2
Chr5	1170001	1180000	1
Chr5	1180001	1190000	4
Chr5	1190001	1200000	2
Chr5	1200001	1210000	3
Chr5	1210001	1220000	3
Chr5	1220001	1230000	2
Chr5	1230001	1240000	2
Chr5	1240001	1250000	2
Chr5	1250001	1260000	4
Chr5	1260001	1270000	4
Chr5	1270001	1280000	3
Chr5	1280001	1290000	2
Chr5	1290001	1300000	2
Chr5	1300001	1310000	4
Chr5	1310001	1320000	1
Chr5	1320001	1330000	2
Chr5	1330001	1340000	4
Chr5	1340001	1350000	4
Chr5	1350001	1360000	2
Chr5	1360001	1370000	3
Chr5	1370001	1380000	3
Chr5	1380001	1390000	2
Chr5	1390001	1400000	3
Chr5	1400001	1410000	3
Chr5	1410001	1420000	3
Chr5	1420001	1430000	0
Chr5	1430001	1440000	1
Chr5	1440001	1450000	3
Chr5	1450001	1460000	2
Chr5	1460001	1470000	1
Chr5	1470001	1480000	2
Chr5	1480001	1490000	2
Chr5	1490001	1500000	2
Chr5	1500001	1510000	4
Chr5	1510001	1520000	5
Chr5	1520001	1530000	1
Chr5	1530001	1540000	1
Chr5	1540001	1550000	2
Chr5	1550001	1560000	2
Chr5	1560001	1570000	2
Chr5	1570001	1580000	2
Chr5	1580001	1590000	2
Chr5	1590001	1600000	3
Chr5	1600001	1610000	2
Chr5	1610001	1620000	2
Chr5	1620001	1630000	2
Chr5	1630001	1640000	1
Chr5	1640001	1650000	1
Chr5	1650001	1660000	2
Chr5	1660001	1670000	1
Chr5	1670001	1680000	3
Chr5	1680001	1690000	0
Chr5	1690001	1700000	1
Chr5	1700001	1710000	2
Chr5	1710001	1720000	2
Chr5	1720001	1730000	1
Chr5	1730001	1740000	4
Chr5	1740001	1750000	5
Chr5	1750001	1760000	1
Chr5	1760001	1770000	6
Chr5	1770001	1780000	2
Chr5	1780001	1790000	2
Chr5	1790001	1800000	2
Chr5	1800001	1810000	2
Chr5	1810001	1820000	5
Chr5	1820001	1830000	2
Chr5	1830001	1840000	3
Chr5	1840001	1850000	1
Chr5	1850001	1860000	1
Chr5	1860001	1870000	4
Chr5	1870001	1880000	4
Chr5	1880001	1890000	2
Chr5	1890001	1900000	3
Chr5	1900001	1910000	2
Chr5	1910001	1920000	4
Chr5	1920001	1930000	5
Chr5	1930001	1940000	6
Chr5	1940001	1950000	2
Chr5	1950001	1960000	2
Chr5	1960001	1970000	1
Chr5	1970001	1980000	1
Chr5	1980001	1990000	3
Chr5	1990001	2e+06	3
Chr5	2000001	2010000	1
Chr5	2010001	2020000	3
Chr5	2020001	2030000	1
Chr5	2030001	2040000	0
Chr5	2040001	2050000	2
Chr5	2050001	2060000	0
Chr5	2060001	2070000	1
Chr5	2070001	2080000	2
Chr5	2080001	2090000	1
Chr5	2090001	2100000	4
Chr5	2100001	2110000	1
Chr5	2110001	2120000	1
Chr5	2120001	2130000	5
Chr5	2130001	2140000	2
Chr5	2140001	2150000	2
Chr5	2150001	2160000	0
Chr5	2160001	2170000	1
Chr5	2170001	2180000	6
Chr5	2180001	2190000	3
Chr5	2190001	2200000	1
Chr5	2200001	2210000	2
Chr5	2210001	2220000	2
Chr5	2220001	2230000	2
Chr5	2230001	2240000	2
Chr5	2240001	2250000	6
Chr5	2250001	2260000	1
Chr5	2260001	2270000	4
Chr5	2270001	2280000	2
Chr5	2280001	2290000	2
Chr5	2290001	2300000	2
Chr5	2300001	2310000	3
Chr5	2310001	2320000	4
Chr5	2320001	2330000	1
Chr5	2330001	2340000	0
Chr5	2340001	2350000	3
Chr5	2350001	2360000	4
Chr5	2360001	2370000	5
Chr5	2370001	2380000	3
Chr5	2380001	2390000	4
Chr5	2390001	2400000	3
Chr5	2400001	2410000	3
Chr5	2410001	2420000	2
Chr5	2420001	2430000	0
Chr5	2430001	2440000	2
Chr5	2440001	2450000	3
Chr5	2450001	2460000	2
Chr5	2460001	2470000	1
Chr5	2470001	2480000	1
Chr5	2480001	2490000	1
Chr5	2490001	2500000	1
Chr5	2500001	2510000	2
Chr5	2510001	2520000	0
Chr5	2520001	2530000	2
Chr5	2530001	2540000	1
Chr5	2540001	2550000	1
Chr5	2550001	2560000	2
Chr5	2560001	2570000	3
Chr5	2570001	2580000	1
Chr5	2580001	2590000	3
Chr5	2590001	2600000	1
Chr5	2600001	2610000	3
Chr5	2610001	2620000	2
Chr5	2620001	2630000	4
Chr5	2630001	2640000	3
Chr5	2640001	2650000	1
Chr5	2650001	2660000	6
Chr5	2660001	2670000	1
Chr5	2670001	2680000	5
Chr5	2680001	2690000	2
Chr5	2690001	2700000	0
Chr5	2700001	2710000	1
Chr5	2710001	2720000	2
Chr5	2720001	2730000	1
Chr5	2730001	2740000	1
Chr5	2740001	2750000	1
Chr5	2750001	2760000	2
Chr5	2760001	2770000	1
Chr5	2770001	2780000	2
Chr5	2780001	2790000	1
Chr5	2790001	2800000	2
Chr5	2800001	2810000	3
Chr5	2810001	2820000	0
Chr5	2820001	2830000	3
Chr5	2830001	2840000	0
Chr5	2840001	2850000	2
Chr5	2850001	2860000	1
Chr5	2860001	2870000	3
Chr5	2870001	2880000	0
Chr5	2880001	2890000	2
Chr5	2890001	2900000	4
Chr5	2900001	2910000	3
Chr5	2910001	2920000	3
Chr5	2920001	2930000	3
Chr5	2930001	2940000	3
Chr5	2940001	2950000	3
Chr5	2950001	2960000	4
Chr5	2960001	2970000	3
Chr5	2970001	2980000	1
Chr5	2980001	2990000	1
Chr5	2990001	3e+06	2
Chr5	3000001	3010000	4
Chr5	3010001	3020000	3
Chr5	3020001	3030000	5
Chr5	3030001	3040000	3
Chr5	3040001	3050000	5
Chr5	3050001	3060000	4
Chr5	3060001	3070000	3
Chr5	3070001	3080000	2
Chr5	3080001	3090000	2
Chr5	3090001	3100000	1
Chr5	3100001	3110000	2
Chr5	3110001	3120000	4
Chr5	3120001	3130000	3
Chr5	3130001	3140000	1
Chr5	3140001	3150000	2
Chr5	3150001	3160000	3
Chr5	3160001	3170000	1
Chr5	3170001	3180000	5
Chr5	3180001	3190000	1
Chr5	3190001	3200000	4
Chr5	3200001	3210000	2
Chr5	3210001	3220000	3
Chr5	3220001	3230000	3
Chr5	3230001	3240000	2
Chr5	3240001	3250000	1
Chr5	3250001	3260000	2
Chr5	3260001	3270000	1
Chr5	3270001	3280000	4
Chr5	3280001	3290000	3
Chr5	3290001	3300000	1
Chr5	3300001	3310000	3
Chr5	3310001	3320000	2
Chr5	3320001	3330000	2
Chr5	3330001	3340000	2
Chr5	3340001	3350000	4
Chr5	3350001	3360000	2
Chr5	3360001	3370000	2
Chr5	3370001	3380000	4
Chr5	3380001	3390000	1
Chr5	3390001	3400000	3
Chr5	3400001	3410000	1
Chr5	3410001	3420000	0
Chr5	3420001	3430000	2
Chr5	3430001	3440000	3
Chr5	3440001	3450000	2
Chr5	3450001	3460000	2
Chr5	3460001	3470000	3
Chr5	3470001	3480000	2
Chr5	3480001	3490000	3
Chr5	3490001	3500000	0
Chr5	3500001	3510000	5
Chr5	3510001	3520000	3
Chr5	3520001	3530000	4
Chr5	3530001	3540000	2
Chr5	3540001	3550000	4
Chr5	3550001	3560000	1
Chr5	3560001	3570000	1
Chr5	3570001	3580000	3
Chr5	3580001	3590000	1
Chr5	3590001	3600000	2
Chr5	3600001	3610000	1
Chr5	3610001	3620000	6
Chr5	3620001	3630000	1
Chr5	3630001	3640000	0
Chr5	3640001	3650000	4
Chr5	3650001	3660000	3
Chr5	3660001	3670000	2
Chr5	3670001	3680000	2
Chr5	3680001	3690000	1
Chr5	3690001	3700000	3
Chr5	3700001	3710000	5
Chr5	3710001	3720000	1
Chr5	3720001	3730000	4
Chr5	3730001	3740000	4
Chr5	3740001	3750000	5
Chr5	3750001	3760000	3
Chr5	3760001	3770000	1
Chr5	3770001	3780000	2
Chr5	3780001	3790000	2
Chr5	3790001	3800000	4
Chr5	3800001	3810000	2
Chr5	3810001	3820000	2
Chr5	3820001	3830000	2
Chr5	3830001	3840000	3
Chr5	3840001	3850000	6
Chr5	3850001	3860000	3
Chr5	3860001	3870000	2
Chr5	3870001	3880000	3
Chr5	3880001	3890000	1
Chr5	3890001	3900000	4
Chr5	3900001	3910000	1
Chr5	3910001	3920000	1
Chr5	3920001	3930000	0
Chr5	3930001	3940000	3
Chr5	3940001	3950000	3
Chr5	3950001	3960000	1
Chr5	3960001	3970000	0
Chr5	3970001	3980000	2
Chr5	3980001	3990000	2
Chr5	3990001	4e+06	2
Chr5	4000001	4010000	2
Chr5	4010001	4020000	2
Chr5	4020001	4030000	2
Chr5	4030001	4040000	2
Chr5	4040001	4050000	1
Chr5	4050001	4060000	2
Chr5	4060001	4070000	5
Chr5	4070001	4080000	2
Chr5	4080001	4090000	3
Chr5	4090001	4100000	3
Chr5	4100001	4110000	2
Chr5	4110001	4120000	1
Chr5	4120001	4130000	2
Chr5	4130001	4140000	1
Chr5	4140001	4150000	1
Chr5	4150001	4160000	4
Chr5	4160001	4170000	0
Chr5	4170001	4180000	2
Chr5	4180001	4190000	2
Chr5	4190001	4200000	4
Chr5	4200001	4210000	5
Chr5	4210001	4220000	2
Chr5	4220001	4230000	4
Chr5	4230001	4240000	4
Chr5	4240001	4250000	2
Chr5	4250001	4260000	0
Chr5	4260001	4270000	2
Chr5	4270001	4280000	6
Chr5	4280001	4290000	1
Chr5	4290001	4300000	0
Chr5	4300001	4310000	2
Chr5	4310001	4320000	3
Chr5	4320001	4330000	0
Chr5	4330001	4340000	4
Chr5	4340001	4350000	1
Chr5	4350001	4360000	1
Chr5	4360001	4370000	1
Chr5	4370001	4380000	2
Chr5	4380001	4390000	2
Chr5	4390001	4400000	1
Chr5	4400001	4410000	0
Chr5	4410001	4420000	0
Chr5	4420001	4430000	2
Chr5	4430001	4440000	1
Chr5	4440001	4450000	2
Chr5	4450001	4460000	3
Chr5	4460001	4470000	3
Chr5	4470001	4480000	4
Chr5	4480001	4490000	4
Chr5	4490001	4500000	0
Chr5	4500001	4510000	3
Chr5	4510001	4520000	2
Chr5	4520001	4530000	3
Chr5	4530001	4540000	2
Chr5	4540001	4550000	2
Chr5	4550001	4560000	4
Chr5	4560001	4570000	2
Chr5	4570001	4580000	1
Chr5	4580001	4590000	2
Chr5	4590001	4600000	1
Chr5	4600001	4610000	2
Chr5	4610001	4620000	3
Chr5	4620001	4630000	3
Chr5	4630001	4640000	2
Chr5	4640001	4650000	4
Chr5	4650001	4660000	2
Chr5	4660001	4670000	4
Chr5	4670001	4680000	1
Chr5	4680001	4690000	3
Chr5	4690001	4700000	1
Chr5	4700001	4710000	1
Chr5	4710001	4720000	1
Chr5	4720001	4730000	1
Chr5	4730001	4740000	5
Chr5	4740001	4750000	3
Chr5	4750001	4760000	5
Chr5	4760001	4770000	1
Chr5	4770001	4780000	3
Chr5	4780001	4790000	2
Chr5	4790001	4800000	2
Chr5	4800001	4810000	3
Chr5	4810001	4820000	3
Chr5	4820001	4830000	3
Chr5	4830001	4840000	1
Chr5	4840001	4850000	3
Chr5	4850001	4860000	1
Chr5	4860001	4870000	1
Chr5	4870001	4880000	3
Chr5	4880001	4890000	0
Chr5	4890001	4900000	4
Chr5	4900001	4910000	3
Chr5	4910001	4920000	3
Chr5	4920001	4930000	6
Chr5	4930001	4940000	5
Chr5	4940001	4950000	3
Chr5	4950001	4960000	3
Chr5	4960001	4970000	1
Chr5	4970001	4980000	2
Chr5	4980001	4990000	2
Chr5	4990001	5e+06	1
Chr5	5000001	5010000	3
Chr5	5010001	5020000	2
Chr5	5020001	5030000	1
Chr5	5030001	5040000	3
Chr5	5040001	5050000	1
Chr5	5050001	5060000	1
Chr5	5060001	5070000	3
Chr5	5070001	5080000	2
Chr5	5080001	5090000	1
Chr5	5090001	5100000	2
Chr5	5100001	5110000	0
Chr5	5110001	5120000	1
Chr5	5120001	5130000	2
Chr5	5130001	5140000	2
Chr5	5140001	5150000	3
Chr5	5150001	5160000	1
Chr5	5160001	5170000	4
Chr5	5170001	5180000	0
Chr5	5180001	5190000	2
Chr5	5190001	5200000	3
Chr5	5200001	5210000	2
Chr5	5210001	5220000	2
Chr5	5220001	5230000	2
Chr5	5230001	5240000	4
Chr5	5240001	5250000	2
Chr5	5250001	5260000	1
Chr5	5260001	5270000	4
Chr5	5270001	5280000	4
Chr5	5280001	5290000	2
Chr5	5290001	5300000	1
Chr5	5300001	5310000	2
Chr5	5310001	5320000	1
Chr5	5320001	5330000	1
Chr5	5330001	5340000	2
Chr5	5340001	5350000	2
Chr5	5350001	5360000	5
Chr5	5360001	5370000	4
Chr5	5370001	5380000	3
Chr5	5380001	5390000	4
Chr5	5390001	5400000	1
Chr5	5400001	5410000	6
Chr5	5410001	5420000	6
Chr5	5420001	5430000	2
Chr5	5430001	5440000	5
Chr5	5440001	5450000	1
Chr5	5450001	5460000	2
Chr5	5460001	5470000	3
Chr5	5470001	5480000	1
Chr5	5480001	5490000	3
Chr5	5490001	5500000	4
Chr5	5500001	5510000	2
Chr5	5510001	5520000	4
Chr5	5520001	5530000	2
Chr5	5530001	5540000	2
Chr5	5540001	5550000	1
Chr5	5550001	5560000	0
Chr5	5560001	5570000	2
Chr5	5570001	5580000	1
Chr5	5580001	5590000	1
Chr5	5590001	5600000	1
Chr5	5600001	5610000	2
Chr5	5610001	5620000	4
Chr5	5620001	5630000	3
Chr5	5630001	5640000	1
Chr5	5640001	5650000	5
Chr5	5650001	5660000	4
Chr5	5660001	5670000	4
Chr5	5670001	5680000	3
Chr5	5680001	5690000	2
Chr5	5690001	5700000	4
Chr5	5700001	5710000	1
Chr5	5710001	5720000	5
Chr5	5720001	5730000	3
Chr5	5730001	5740000	0
Chr5	5740001	5750000	1
Chr5	5750001	5760000	1
Chr5	5760001	5770000	4
Chr5	5770001	5780000	1
Chr5	5780001	5790000	2
Chr5	5790001	5800000	2
Chr5	5800001	5810000	2
Chr5	5810001	5820000	2
Chr5	5820001	5830000	0
Chr5	5830001	5840000	2
Chr5	5840001	5850000	4
Chr5	5850001	5860000	2
Chr5	5860001	5870000	4
Chr5	5870001	5880000	6
Chr5	5880001	5890000	3
Chr5	5890001	5900000	4
Chr5	5900001	5910000	4
Chr5	5910001	5920000	3
Chr5	5920001	5930000	1
Chr5	5930001	5940000	3
Chr5	5940001	5950000	1
Chr5	5950001	5960000	1
Chr5	5960001	5970000	1
Chr5	5970001	5980000	1
Chr5	5980001	5990000	1
Chr5	5990001	6e+06	3
Chr5	6000001	6010000	2
Chr5	6010001	6020000	1
Chr5	6020001	6030000	2
Chr5	6030001	6040000	2
Chr5	6040001	6050000	4
Chr5	6050001	6060000	4
Chr5	6060001	6070000	2
Chr5	6070001	6080000	1
Chr5	6080001	6090000	0
Chr5	6090001	6100000	1
Chr5	6100001	6110000	1
Chr5	6110001	6120000	4
Chr5	6120001	6130000	4
Chr5	6130001	6140000	1
Chr5	6140001	6150000	1
Chr5	6150001	6160000	2
Chr5	6160001	6170000	2
Chr5	6170001	6180000	2
Chr5	6180001	6190000	1
Chr5	6190001	6200000	2
Chr5	6200001	6210000	1
Chr5	6210001	6220000	3
Chr5	6220001	6230000	2
Chr5	6230001	6240000	3
Chr5	6240001	6250000	0
Chr5	6250001	6260000	1
Chr5	6260001	6270000	1
Chr5	6270001	6280000	2
Chr5	6280001	6290000	4
Chr5	6290001	6300000	3
Chr5	6300001	6310000	3
Chr5	6310001	6320000	6
Chr5	6320001	6330000	1
Chr5	6330001	6340000	1
Chr5	6340001	6350000	1
Chr5	6350001	6360000	3
Chr5	6360001	6370000	4
Chr5	6370001	6380000	2
Chr5	6380001	6390000	4
Chr5	6390001	6400000	4
Chr5	6400001	6410000	1
Chr5	6410001	6420000	3
Chr5	6420001	6430000	1
Chr5	6430001	6440000	0
Chr5	6440001	6450000	4
Chr5	6450001	6460000	1
Chr5	6460001	6470000	0
Chr5	6470001	6480000	4
Chr5	6480001	6490000	3
Chr5	6490001	6500000	2
Chr5	6500001	6510000	0
Chr5	6510001	6520000	1
Chr5	6520001	6530000	2
